StationId,PoleID,Date,Hours,Usage
68048867-C75A-47FB-A2EB-2CF80BCE4853,3420230921000300,2024-01-22,"16,17,18,19,20,21,22",7
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000400,2024-01-29,"11,12,13,14,15,18,2,22,23,3,4",11
1888C485-8E69-49A3-A0FF-EDEE34F6CEDB,3320230921000700,2024-01-29,"10,11,8,9",4
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000400,2024-01-01,"11,12,13,14,19,20,22,23,8,9",10
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000600,2024-01-13,10,1
DD1C73E2-193B-4C64-A791-E80B5E1601EE,5320231219000100,2024-01-13,"15,16,17,18",4
0BEC1117-6006-4A25-9102-1B7BF7887325,2220230407000201,2024-01-18,"10,11,12,13,14,15,16,17,7,8,9",11
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000101,2024-01-21,"10,11,12,13,14,16,17,18,20",9
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000100,2024-01-19,"0,11,12,15,16,17,7,8",8
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000300,2024-01-05,"11,18,19,20,21,22",6
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000402,2024-01-12,"10,11,12,15,16,17,20,6,7",9
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230417000200,2024-01-13,"10,11,18,19,20,9",6
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000201,2024-01-16,"10,11",2
216B1397-3AC7-4732-ACDA-51D17B988D5A,6020231221000200,2024-01-29,"11,12",2
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000401,2024-01-02,"10,11,14,15,16,7,8,9",8
BA08A29E-DC30-4917-94B3-E7BFC5A741A7,4420231212000200,2024-01-04,22,1
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000501,2024-01-14,"1,10,11,12,13,14,2,7",8
2F727B4E-F971-46F6-8124-803341019D45,3120230921000500,2024-01-21,23,1
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000101,2024-01-01,"11,12,13,16,17,5,6,7,9",9
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000300,2024-01-13,"0,1",2
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000400,2024-01-24,"10,11,12,14,15,16,18,19,20,21,22,23,8,9",14
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000401,2024-01-18,"16,17,6,7",4
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000301,2024-01-20,"10,11,12,13,14,15,16,23",8
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000500,2024-01-20,"13,14,15,20",4
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000100,2024-01-09,"12,13,14,15,16,17,23",7
8CE4AAE1-10DA-41F6-8948-E9AB8993BE53,5220231219000100,2024-01-12,"17,18,19,20,21,22,23",7
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000201,2024-01-15,"10,11,12,13,14,15,16,17,18,19,20,21,6,8,9",15
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121203,2024-01-15,"10,11,13,14,20,21,22,23",8
DC2E28DF-9E72-4D84-A39E-C5B618AAB1F5,5120231219000100,2024-01-17,"10,11,12,13,14,15,8,9",8
29AB446B-7F39-4478-BE76-81504A240088,4120231212000200,2024-01-20,23,1
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000100,2024-01-23,"11,12,13,14,15,16,17,18,19",9
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000301,2024-01-04,"10,11,20,7,8",5
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000100,2024-01-18,"10,11,14,15,16,18,9",7
DBA4177A-B686-42F5-83BF-836029B46FE6,1020230114000101,2024-01-29,"11,12,13,14,15,2,3",7
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000300,2024-01-30,"7,8",2
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102403,2024-01-19,11,1
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000601,2024-01-25,"10,11,12,13,14,15,16,17,7,8,9",11
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000500,2024-01-02,"10,11,12,7,8",5
29AB446B-7F39-4478-BE76-81504A240088,4120231212000500,2024-01-09,"11,12,17,18,19,20,21",7
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000300,2024-01-15,"10,19,20,9",4
02998CFE-5B9E-40E7-8BB4-E52DBEB285B4,1820230313000300,2024-01-17,"0,1",2
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000201,2024-01-18,"0,1,12,13,14,15,16,19,2,20,21,22,23,5,6",15
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000100,2024-01-28,"12,13,18,19",4
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121202,2024-01-22,"2,3",2
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000102,2024-01-24,"12,13,14,15,16,17,7,8,9",9
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000101,2024-01-23,"10,11,12,13,14,15,17,18,19,20,21,22,23,4,5,6,7,9",18
13E20ABE-1776-4BB0-B13D-0F83BC6EF651,2720230612000200,2024-01-29,22,1
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000500,2024-01-11,"12,13,16,21",4
3E05D116-A406-449A-938E-6DE5815DF6CC,5520231219000100,2024-01-20,15,1
3E05D116-A406-449A-938E-6DE5815DF6CC,5520231219000101,2024-01-21,"13,14,15",3
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000600,2024-01-23,"14,15,16,17,18,19,20,21",8
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000100,2024-01-18,"15,17,18,19,4",5
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000100,2024-01-22,"11,12,13,14,18,19,20,21,6",9
063BED6B-973C-4E65-8B10-7DFB6B828483,5820231219000100,2024-01-24,"11,12",2
5A9325BA-A3EF-4BF5-91BA-225CC0D4BF53,2620230612000100,2024-01-25,"12,13,15,16,18,19",6
3E05D116-A406-449A-938E-6DE5815DF6CC,5520231219000300,2024-01-30,"16,17",2
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000301,2024-01-01,"10,11,12,13,14,15,17,19,20,21,22,23",12
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121202,2024-01-02,9,1
39B8FAA7-7727-466A-8A01-719CFC66CB40,1720230313000201,2024-01-18,"0,1,11,12,16,17,5",7
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000101,2024-01-21,"11,12,16,17,18,19,21,22,7,8",10
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000200,2024-01-30,"10,12,13,14,15,16,17,8,9",9
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000101,2024-01-25,"10,11,14,15,16,17,19,9",8
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000200,2024-01-03,17,1
3E05D116-A406-449A-938E-6DE5815DF6CC,5520231219000201,2024-01-05,"17,18,19",3
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000900,2024-01-07,20,1
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000301,2024-01-09,"12,14,15,9",4
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000201,2024-01-14,"14,15,16,17,18,19,20,5,8,9",10
6B68BA1C-FFDB-4D4C-B319-EDB6D275B45B,0420230101000201,2024-01-21,"14,15,18",3
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000401,2024-01-24,"10,11,12,13,14,15,16,7,8,9",10
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000101,2024-01-15,"10,11,12,13,15,16,17,18,19,20,22,23,9",13
17851609-1381-413B-B5F3-2B845F913A44,0820230113000400,2024-01-20,17,1
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000301,2024-01-16,"13,14,16,17,18,19,20,21",8
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000100,2024-01-28,"13,14,15,16,17,18,19,20,4,5,6,7,8,9",14
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000202,2024-01-11,"10,11,12,15,16,17,18,19,20,7,8,9",12
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000300,2024-01-18,"15,16",2
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000101,2024-01-22,"10,11,12,13,14,15,16,17,18,20,21,22,23,4,5,6,8,9",18
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000501,2024-01-25,"0,1,12,13,14",5
194A537C-BEAE-436C-AE26-46E279789912,1120230115000300,2024-01-28,"10,14,15,16,17,8,9",7
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092606,2024-01-22,"0,14,15,18,19",5
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000200,2024-01-24,"1,10,11,12,14,15,17,18,19,20,21,22,23,8,9",15
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000800,2024-01-25,20,1
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000800,2024-01-02,"10,11,12,20,9",5
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000501,2024-01-02,"11,12,13,14,15,18,19,20,21",9
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000300,2024-01-13,"11,12,13,14,15,16,17,18,20,21,22,23,8,9",14
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000201,2024-01-16,"19,22,23",3
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102404,2024-01-19,"12,13,20,21",4
BC6473BF-95E4-4CB8-A07A-8B70671CE9AC,4320231212000400,2024-01-01,22,1
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000300,2024-01-13,"0,1,13,14,15,16,19,2,21,22,23,3,5,6,7",15
9B171E97-D82F-4D43-889C-AA50FF82B154,4220231212000400,2024-01-21,"13,14,15",3
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000300,2024-01-03,"0,1,12,17,18,2,21,22,23",9
E35A8FC8-2B28-4C54-AE58-9E139DFBC232,1220230115000100,2024-01-03,"15,16,17",3
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000800,2024-01-29,"0,1,12,13",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000100,2024-01-14,"10,13,14,15,16,7,8,9",8
574B4D6D-CF55-45F3-937C-130DFD474D6B,3220230921000400,2024-01-16,9,1
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000401,2024-01-22,"10,11,12,15,16,17,18,19,20,21,7,8,9",13
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000101,2024-01-28,"10,11,19,20,3,8,9",7
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000101,2024-01-30,"10,13,14,18,9",5
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000301,2024-01-22,"12,13,14,15,16,17,18,19,5,6,8,9",12
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000300,2024-01-23,"19,20",2
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000101,2024-01-25,"12,13",2
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000700,2024-01-24,"18,19,20,21,22,23",6
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000600,2024-01-28,"0,1,16,17,18,19,2,20,3,4,5",11
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230331000200,2024-01-02,"12,13,14,15,16,17",6
8ED15317-938A-4765-B668-B575DA6D2E18,00032022102404,2024-01-12,19,1
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000201,2024-01-13,"10,11,12,13,14,15,17,18,19,20,6,7,9",13
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000300,2024-01-15,"18,19,20,21,22,23",6
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000401,2024-01-22,"18,19",2
17E77E8D-6741-41A5-BED7-40FFD4BC1862,3920230921000300,2024-01-11,21,1
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000100,2024-01-02,"11,15,16,8,9",5
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000201,2024-01-03,"10,11,12,13,14,16,17,18,19,20,21,7,8,9",14
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000302,2024-01-07,"10,12,15,16,17,18,6,7,8",9
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000200,2024-01-09,"10,11,12,21,22,3,4,5",8
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000101,2024-01-09,"20,21",2
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000400,2024-01-15,"0,10,11,12,13,2,3,5,6,9",10
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000200,2024-01-16,"10,11,12,13,15,9",6
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000401,2024-01-17,"0,1,12,13,17,18",6
FED0F99D-7E0E-4C70-8DFA-222976787C68,4720231212000300,2024-01-31,22,1
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000101,2024-01-02,"12,13,14,15,16,19,20,23",8
194A537C-BEAE-436C-AE26-46E279789912,1120230115000101,2024-01-12,"15,16,17",3
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000200,2024-01-17,"11,12,18,22",4
98558CF2-E835-4FC9-9E5B-0A909F41DB83,4920231214000200,2024-01-22,"11,12,13,14,15,16,19",7
216B1397-3AC7-4732-ACDA-51D17B988D5A,6020231221000200,2024-01-23,21,1
BD89A942-F023-4466-B4DC-5E7829AD808E,4820231213000301,2024-01-12,"13,14",2
9B171E97-D82F-4D43-889C-AA50FF82B154,4220231212000100,2024-01-12,"13,14",2
FED0F99D-7E0E-4C70-8DFA-222976787C68,4720231212000300,2024-01-25,"18,19,20,21,22",5
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000100,2024-01-31,"1,15,16,2,23,9",6
DBA4177A-B686-42F5-83BF-836029B46FE6,1020230114000200,2024-01-19,12,1
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000301,2024-01-22,"10,11,12,13,14,15,16,17,18,19,20,21",12
063BED6B-973C-4E65-8B10-7DFB6B828483,5820231219000101,2024-01-26,"10,11",2
6B68BA1C-FFDB-4D4C-B319-EDB6D275B45B,0420230101000100,2024-01-27,"16,17,18,19",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000300,2024-01-20,"14,15",2
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000800,2024-01-31,"20,21,22,23",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000401,2024-01-27,"10,11,12,14,15,16,7,8,9",9
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000400,2024-01-30,"10,11,13,14,15,19,4,5,6",9
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000102,2024-01-30,"10,11,12,14,15,16,17,7,8,9",10
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000301,2024-01-04,"10,11,12,15,16,17,18,19,20,21,6,7,8,9",14
6B68BA1C-FFDB-4D4C-B319-EDB6D275B45B,0420230101000100,2024-01-07,"14,15,16",3
216B1397-3AC7-4732-ACDA-51D17B988D5A,6020231221000200,2024-01-07,"14,15",2
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000201,2024-01-15,"15,16",2
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000400,2024-01-23,"12,13,14,15,16,17,18,19,20,22,23",11
DBA4177A-B686-42F5-83BF-836029B46FE6,1020230114000300,2024-01-17,19,1
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000700,2024-01-30,"14,15,18,19,20",5
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000201,2024-01-12,"0,1,12,13,21,22,4,5,6,8,9",11
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000200,2024-01-14,"11,12,13,14,19,20,21",7
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000200,2024-01-15,"10,12,13,14,16,17,18,19,20,23,6,7,9",13
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230331000400,2024-01-19,"10,11,12,13,14,15,16,17,7,8,9",11
3E05D116-A406-449A-938E-6DE5815DF6CC,5520231219000200,2024-01-17,"13,14",2
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000101,2024-01-30,"7,8",2
1181D46C-4389-44A5-847C-0416480C9B05,5420231219000100,2024-01-30,"14,15,16,17",4
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121208,2024-01-07,"13,14,16",3
3E05D116-A406-449A-938E-6DE5815DF6CC,5520231219000200,2024-01-09,"13,16",2
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092601,2024-01-29,"11,12,16",3
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000401,2024-01-30,"18,19",2
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000301,2024-01-31,"10,11,12,14,15,16,18,19,20,21,8,9",12
9E1A55B5-947E-4CEB-9DF6-1B7339EB83A0,3620230921000100,2024-01-05,20,1
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000201,2024-01-12,"10,11,15,16,19,22,23,6",8
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092602,2024-01-12,"13,14",2
A52BBACB-18E2-42DF-8176-3CD14A36AEED,0201230721000200,2024-01-22,"10,11,12,13,15,16,17,18,19,20,21",11
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000501,2024-01-28,"10,11,12,13,14,15,16,5,6,8,9",11
17E77E8D-6741-41A5-BED7-40FFD4BC1862,3920230921000300,2024-01-29,"18,20,22",3
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000500,2024-01-02,"12,13,16,17,22,23",6
194A537C-BEAE-436C-AE26-46E279789912,1120230115000100,2024-01-03,"10,14,15,16,6,7,8,9",8
8EAF8AA5-BB36-4D13-983E-320E3A5BE8CA,0206231118000400,2024-01-03,"10,19,20,21,22,9",6
8CE4AAE1-10DA-41F6-8948-E9AB8993BE53,5220231219000500,2024-01-10,"19,20,21,22,23",5
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000200,2024-01-26,"10,11,14,15,16,17,18,19,20,7,8,9",12
02998CFE-5B9E-40E7-8BB4-E52DBEB285B4,1820230313000200,2024-01-20,"0,15,16,17,20,21",6
DC2E28DF-9E72-4D84-A39E-C5B618AAB1F5,5120231219000200,2024-01-29,"10,11,12,13,14,8,9",7
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000501,2024-01-04,"0,1,10,11,12,13,15,16,19,20,21,22,9",13
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000100,2024-01-04,"12,13,21,22",4
8C19D488-CACC-4528-84D9-B1387EC93758,4620231212000300,2024-01-06,"13,14,15,17,18,19,20,21",8
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000301,2024-01-09,"15,16,17,18",4
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000300,2024-01-18,"17,18",2
D7E2EDE2-2DA8-4B06-AB77-04D06BD89962,00012022092602,2024-01-10,"10,11,12,13,18,19",6
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121202,2024-01-15,"15,16",2
0B4EC1DE-B3C2-47D1-A258-883B2C79C033,4020231212000400,2024-01-17,"1,10,11,12,13,2,3,4,5,6,7,8",12
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000600,2024-01-19,"13,14,15",3
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000100,2024-01-23,"18,19,20,21,4,5,6,8,9",9
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000401,2024-01-02,"11,12,13,20,21,8",6
BDE43AC9-CCA1-4453-88CD-BEA45C243BC8,3820230921000100,2024-01-20,22,1
17D7442D-36C5-464E-8521-433D2C3DB6E6,6220231226000100,2024-01-23,"17,18,19,20,21,22,23",7
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000900,2024-01-27,"10,11,12,13,8,9",6
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000301,2024-01-10,"10,11,12,13,14,16,17,18,19,20,22,9",12
02998CFE-5B9E-40E7-8BB4-E52DBEB285B4,1820230313000300,2024-01-12,"15,16",2
02998CFE-5B9E-40E7-8BB4-E52DBEB285B4,1820230313000201,2024-01-07,"10,17,18,22,23,8,9",7
5DDAE82C-838F-457D-9E61-DE487B6A554D,1920230331000100,2024-01-08,"10,11,8,9",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000301,2024-01-17,"13,14,16",3
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000300,2024-01-03,18,1
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000401,2024-01-06,"10,11,14,15,17,18,21,23,8,9",10
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000200,2024-01-06,"13,14,20",3
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000200,2024-01-20,"1,11,12,13,14,15,17,18,2",9
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230802000200,2024-01-27,"10,11,12,14,15,16,17,18,19,20,7,8,9",13
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000600,2024-01-17,"12,13,14,15,16,17,18",7
89F555E9-5C09-4DAE-B721-CECDD8E97C11,2520230522000500,2024-01-23,11,1
5562E0B8-5003-4FC5-A518-1A7939C0B030,1420230506000101,2024-01-06,"12,14,15,16,17,18,19,20,7,8,9",11
A61BCA1C-646A-421A-8B7F-EB41F41CAF8A,3520230921000300,2024-01-08,"10,11,12,13,14,7,8,9",8
F0404766-3949-4346-8ED2-40068889ACB6,6420231226000500,2024-01-08,23,1
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000402,2024-01-12,"10,11,12,13,14,15,16,17,18,19,20,7,8,9",14
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000400,2024-01-13,"10,11,13,14,16,22,23,8,9",9
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000500,2024-01-02,"1,2,23,3,4,5,6",7
A61BCA1C-646A-421A-8B7F-EB41F41CAF8A,3520230921000300,2024-01-27,"17,18,19,20,21",5
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520231205000500,2024-01-02,9,1
17851609-1381-413B-B5F3-2B845F913A44,0820230113000300,2024-01-27,"17,18,19,20",4
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000201,2024-01-21,"10,11,12,13,15,16,17,18,20,21,22,23,4,5,8,9",16
E35A8FC8-2B28-4C54-AE58-9E139DFBC232,1220230115000100,2024-01-21,"12,13,15,16,8",5
BDE43AC9-CCA1-4453-88CD-BEA45C243BC8,3820230921000100,2024-01-30,20,1
F46DB087-E973-485E-A40C-B6C89003D297,0204230721000401,2024-01-01,"11,12,13,16,19,20,21,23,4,5,6,7",12
5562E0B8-5003-4FC5-A518-1A7939C0B030,00140213000401,2024-01-02,"10,11,12,13,14,15,16,17,18,19,20,21,7,8,9",15
17851609-1381-413B-B5F3-2B845F913A44,0820230113000300,2024-01-08,22,1
2F4DCC53-9393-4FA9-BC84-1A555336B761,1620230216000100,2024-01-13,22,1
2F4DCC53-9393-4FA9-BC84-1A555336B761,00160518000102,2024-01-16,"14,15",2
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121206,2024-01-14,"14,15,16,17,18,19,9",7
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000800,2024-01-22,17,1
194A537C-BEAE-436C-AE26-46E279789912,1120230115000201,2024-01-31,"0,1,2,3",4
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000400,2024-01-08,18,1
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000200,2024-01-14,"11,12,13,16,17",5
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000100,2024-01-16,"0,1,12,2,3,4",6
98ACE387-185B-4FF9-8AA0-B1D3D120491B,0920230113000500,2024-01-17,"10,11,12,13,14,15,16,17,18,19,20,22",12
F0404766-3949-4346-8ED2-40068889ACB6,6420231226000500,2024-01-26,21,1
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000400,2024-01-13,"17,18,19,20",4
4224F84D-A16E-4FA6-860F-6F98AFB1D26F,0520230101000101,2024-01-16,"10,11,19,20,21,22,23,7,8,9",10
9E1A55B5-947E-4CEB-9DF6-1B7339EB83A0,3620230921000300,2024-01-19,"19,20,21,22,23",5
29AB446B-7F39-4478-BE76-81504A240088,4120231212000400,2024-01-31,"18,19,20,21,22,23",6
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000100,2024-01-19,"11,12,13,14,15,16,17,18,19,23",10
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000201,2024-01-21,"13,14,17,18",4
0BEC1117-6006-4A25-9102-1B7BF7887325,2220230407000200,2024-01-28,"11,12,13,8",4
2F2A04D6-96AC-411F-A5D6-CE1B9080EBAE,0202230721000100,2024-01-12,"13,14,19,20,21,8",6
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000301,2024-01-24,"20,21",2
38AC2E70-AC0A-4963-81FC-02C94AF8F13B,1320230417000100,2024-01-26,"17,18,19,20,21,22",6
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000101,2024-01-31,"11,12,17,18,23",5
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,00150213000502,2024-01-30,"18,8",2
8CE4AAE1-10DA-41F6-8948-E9AB8993BE53,5220231219000400,2024-01-01,"15,16,17,18,19,22",6
13E20ABE-1776-4BB0-B13D-0F83BC6EF651,2720230612000200,2024-01-21,"20,21,22,23",4
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000101,2024-01-22,"18,19,7,8",4
918B72F8-7EA6-41BD-8F6A-D2C070DD4FDE,1520230407000200,2024-01-22,"13,15,8,9",4
5AAD753D-A041-4A31-8A01-35FAC116DF17,00022022121203,2024-01-23,"0,1,21,22,4,5,7",7
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000100,2024-01-05,"10,11,15,16,17,18,19",7
E005E335-3634-4E00-AE6B-08932C5392B1,6120231226000101,2024-01-21,"10,15,16,22,9",5
9E1A55B5-947E-4CEB-9DF6-1B7339EB83A0,3620230921000400,2024-01-21,"18,19,20,21",4
E047A5D2-BA63-468A-BA8A-DF1D61AF85D1,3720230921000100,2024-01-21,"10,13,14,15,19,20,21,7,8,9",10
29AB446B-7F39-4478-BE76-81504A240088,4120231212000500,2024-01-26,"8,9",2
AF495E66-B7BA-4A1D-8C7F-C9293209044A,0101230718000800,2024-01-01,"19,23",2
38F41810-7A7C-475A-B386-9CDEA916755A,0203230721000501,2024-01-07,"10,11,13,15,16,17,18,19,20,21,22,23",12
17851609-1381-413B-B5F3-2B845F913A44,0820230113000900,2024-01-12,"18,19,20",3
B1306692-5A0B-4161-BD50-4B1DF3308EEB,0205231118000200,2024-01-13,"10,11,12,13,14,15,16,17,2,20,21,22,23,3",14
3830D6DB-5C7B-4F81-BB84-9F8A07C07C05,2120230406000400,2024-01-18,"10,12,13,18,6",5
FB9133C6-6DCC-44C2-BDE3-AA695298D8A6,2020230406000300,2024-01-05,"8,9",2
